25207,Jzef Daniel Krzeptowski,M,34,167,75,Poland,POL,1956 Winter,1956,Winter,Cortina d'Ampezzo,Nordic Combined,Nordic Combined Men's Individual,NA
88336,Maurizio Oioli,M,32,184,82,Italy,ITA,2014 Winter,2014,Winter,Sochi,Skeleton,Skeleton Men's Skeleton,NA
93878,Klaus-Dieter Petersen,M,23,198,98,Germany,GER,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,NA
67626,Tetiana Lebedeva,F,18,166,55,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Downhill,NA
23207,Omar Corts Gonzlez,M,23,166,65,Spain,ESP,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Parallel Bars,NA
109398,Vitaliy Shchedov,M,21,176,70,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Team Pursuit 4000 metres,NA
58944,Scott A. Keswick,M,22,162,57,United States,USA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,NA
29246,Roger Domenjoz,M,29,NA,NA,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,NA
127016,Sergey Vladimirovich Vodopyanov,M,24,168,54,Russia,RUS,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Bantamweight,NA
40622,Alessandra Giungi,F,30,159,52,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Lightweight,NA
87717,Norberto Oberburger,M,27,182,112,Italy,ITA,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Heavyweight II,NA
23290,Joo Carlos Calvete Pereira da Costa,M,39,182,100,Portugal,POR,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Free Pistol 50 metres,NA
9255,John Gilbert Beckner,M,26,183,77,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Individual All-Around,NA
24499,Agnieszka Cyl (Grzybek-),F,25,158,51,Poland,POL,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 15 kilometres,NA
845,Birgitta Ann-Agnes Adams-Ray,F,21,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's High Jump,NA
90150,va vri,F,14,154,39,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,NA
93533,Franois Perrenoud,M,18,NA,NA,France,FRA,1968 Winter,1968,Winter,Grenoble,Speed Skating,Speed Skating Men's 500 metres,NA
7340,tienne Marcel Bally,M,25,170,62,France,FRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,NA
56387,Pavle Jurina,M,25,194,95,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,NA
75256,Barbara Jean Marois,F,33,172,68,United States,USA,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,NA
7740,Shawnacy Campbell Barber,M,22,187,82,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,NA
59119,Dmitry Vladimirovich Khamkin,M,20,186,80,Russia-2,RUS,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,NA
82775,Tina Mrak,F,28,165,62,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,NA
133773,Aleksandr Sergeyevich Zakharov,M,22,188,87,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,NA
130158,Malini Wickramasinghe,F,31,160,57,Sri Lanka,SRI,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Women's Air Rifle 10 metres,NA
11840,Sosthenes Bitok,M,27,188,68,Kenya,KEN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 10000 metres,NA
49908,Kerry Hore,F,23,183,74,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Bronze
1021,Eduardo Adriana,M,35,176,120,Netherlands Antilles,AHO,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Heavyweight,NA
